model,model_label,tensor_name,checkpoint_file,layer_index,component,subcomponent,numel,mean,std,rms,abs_mean
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.60.input_layernorm.weight,,60,norm,input_layernorm,5120,0.6905414462089539,0.22125372290611267,0.725114643573761,0.6905466318130493
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.60.post_attention_layernorm.weight,,60,norm,post_attention_layernorm,5120,1.002692461013794,0.09791876375675201,1.0074613094329834,1.002692461013794
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.q_proj.weight,,61,attention,q_proj,26214400,-9.004303137771785e-06,0.018953630700707436,0.018953632563352585,0.014756783843040466
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.q_proj.bias,,61,attention,q_proj,5120,0.002262386493384838,0.8763028979301453,0.8762202262878418,0.4153343141078949
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.k_proj.weight,,61,attention,k_proj,5242880,7.3738369792408776e-06,0.015681758522987366,0.015681758522987366,0.011846552602946758
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.k_proj.bias,,61,attention,k_proj,1024,0.060329388827085495,0.7513055205345154,0.7533580660820007,0.41805538535118103
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.v_proj.weight,,61,attention,v_proj,5242880,1.1452271792222746e-05,0.03631618991494179,0.03631618991494179,0.027649765834212303
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.v_proj.bias,,61,attention,v_proj,1024,-0.009199162945151329,0.27582499384880066,0.27584370970726013,0.14925940334796906
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.self_attn.o_proj.weight,,61,attention,o_proj,26214400,7.072081189107848e-06,0.027311919257044792,0.027311919257044792,0.021550683304667473
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.mlp.gate_proj.weight,,61,mlp,gate_proj,141557760,-2.293508032380487e-06,0.022996680811047554,0.022996680811047554,0.018230639398097992
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.mlp.up_proj.weight,,61,mlp,up_proj,141557760,8.370744239982741e-07,0.024270493537187576,0.024270493537187576,0.0192743930965662
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.mlp.down_proj.weight,,61,mlp,down_proj,141557760,-8.965125175564026e-07,0.02397453784942627,0.02397453598678112,0.018992256373167038
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.input_layernorm.weight,,61,norm,input_layernorm,5120,0.7125530242919922,0.30288755893707275,0.7742446660995483,0.7125568985939026
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.61.post_attention_layernorm.weight,,61,norm,post_attention_layernorm,5120,1.080603003501892,0.0951981246471405,1.0847874879837036,1.0806032419204712
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.q_proj.weight,,62,attention,q_proj,26214400,5.952004357823171e-06,0.019145146012306213,0.019145147874951363,0.014851698651909828
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.q_proj.bias,,62,attention,q_proj,5120,0.0064928545616567135,0.7724307179450989,0.7723825573921204,0.3982544541358948
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.k_proj.weight,,62,attention,k_proj,5242880,5.052305368735688e-06,0.016234688460826874,0.016234686598181725,0.012293211184442043
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.k_proj.bias,,62,attention,k_proj,1024,-0.01203351654112339,0.7135346531867981,0.7132877111434937,0.40194886922836304
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.v_proj.weight,,62,attention,v_proj,5242880,-2.3405900719808415e-05,0.038608625531196594,0.03860862925648689,0.028960635885596275
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.v_proj.bias,,62,attention,v_proj,1024,-0.010864483192563057,0.36980098485946655,0.3697800040245056,0.19565030932426453
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.self_attn.o_proj.weight,,62,attention,o_proj,26214400,-1.5614804169672425e-06,0.027546476572752,0.027546476572752,0.021532410755753517
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.mlp.gate_proj.weight,,62,mlp,gate_proj,141557760,-2.4654750632180367e-06,0.023087559267878532,0.023087559267878532,0.018268730491399765
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.mlp.up_proj.weight,,62,mlp,up_proj,141557760,1.1752230193451396e-06,0.024121709167957306,0.024121705442667007,0.01913834549486637
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.mlp.down_proj.weight,,62,mlp,down_proj,141557760,3.514950549288187e-06,0.023325471207499504,0.023325473070144653,0.018405532464385033
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.input_layernorm.weight,,62,norm,input_layernorm,5120,0.7205790877342224,0.36822593212127686,0.8091959357261658,0.7205790877342224
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.62.post_attention_layernorm.weight,,62,norm,post_attention_layernorm,5120,1.1684852838516235,0.1274101734161377,1.1754096746444702,1.1684852838516235
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.q_proj.weight,,63,attention,q_proj,26214400,2.269033302582102e-06,0.020146949216723442,0.020146949216723442,0.015717756003141403
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.q_proj.bias,,63,attention,q_proj,5120,-0.00846079271286726,0.7531338930130005,0.7531079053878784,0.4593634605407715
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.k_proj.weight,,63,attention,k_proj,5242880,2.5949507289624307e-06,0.017120234668254852,0.017120232805609703,0.013223993591964245
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.k_proj.bias,,63,attention,k_proj,1024,0.037816040217876434,1.457641363143921,1.4574201107025146,0.7376190423965454
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.v_proj.weight,,63,attention,v_proj,5242880,1.0858896530407947e-05,0.028876615688204765,0.028876615688204765,0.02203938737511635
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.v_proj.bias,,63,attention,v_proj,1024,-0.004752216394990683,0.3653532564640045,0.3652057349681854,0.2749279737472534
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.self_attn.o_proj.weight,,63,attention,o_proj,26214400,-9.98749692371348e-06,0.024563949555158615,0.024563949555158615,0.01859091781079769
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.mlp.gate_proj.weight,,63,mlp,gate_proj,141557760,-4.4446326796787616e-07,0.023310905322432518,0.023310905322432518,0.018460463732481003
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.mlp.up_proj.weight,,63,mlp,up_proj,141557760,4.5473137788576423e-07,0.023974452167749405,0.023974452167749405,0.018999753519892693
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.mlp.down_proj.weight,,63,mlp,down_proj,141557760,-1.4540192694312282e-07,0.022199420258402824,0.022199422121047974,0.017360644415020943
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.input_layernorm.weight,,63,norm,input_layernorm,5120,0.7740861773490906,0.49138835072517395,0.9168559312820435,0.7746351361274719
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.63.post_attention_layernorm.weight,,63,norm,post_attention_layernorm,5120,1.4039890766143799,0.16785265505313873,1.413985252380371,1.4039890766143799
Qwen/Qwen2.5-32B-Instruct,32B,model.norm.weight,,,norm,norm,5120,2.065537452697754,0.34515610337257385,2.0941715240478516,2.0656392574310303
Qwen/Qwen2.5-32B-Instruct,32B,lm_head.weight,,,lm_head,lm_head,778567680,3.368808756931685e-05,0.01759699173271656,0.017597021535038948,0.01374108251184225
