model,model_label,component,layer_index,tensor_count,total_numel,weighted_mean_std,mean_std,median_std,weighted_mean_rms,mean_rms,weighted_mean_abs
Qwen/Qwen2.5-32B-Instruct,32B,mlp,22,3,424673280,0.02196907438337803,0.02196907438337803,0.021868892014026642,0.021969076246023178,0.021969076246023178,0.01742819386223952
Qwen/Qwen2.5-32B-Instruct,32B,mlp,23,3,424673280,0.022062219058473904,0.022062219058473904,0.02195662073791027,0.022062224025527637,0.022062224025527637,0.017487815270821255
Qwen/Qwen2.5-32B-Instruct,32B,mlp,24,3,424673280,0.022082348664601643,0.022082348664601643,0.02196839451789856,0.022082348664601643,0.022082348664601643,0.01752792050441106
Qwen/Qwen2.5-32B-Instruct,32B,mlp,25,3,424673280,0.022113537415862083,0.022113537415862083,0.02204674296081066,0.022113539278507233,0.022113539278507233,0.01755322515964508
Qwen/Qwen2.5-32B-Instruct,32B,mlp,26,3,424673280,0.02209620674451192,0.02209620674451192,0.022105975076556206,0.02209620674451192,0.02209620674451192,0.01752154715359211
Qwen/Qwen2.5-32B-Instruct,32B,mlp,27,3,424673280,0.022063422327240307,0.022063422327240307,0.02208469808101654,0.022063422327240307,0.022063422327240307,0.017481372381250065
Qwen/Qwen2.5-32B-Instruct,32B,mlp,28,3,424673280,0.022137353817621868,0.022137353817621868,0.022130971774458885,0.022137354438503582,0.022137354438503582,0.017520769809683163
Qwen/Qwen2.5-32B-Instruct,32B,mlp,29,3,424673280,0.022171348333358765,0.022171348333358765,0.022184139117598534,0.022171349575122196,0.022171349575122196,0.01756286745270093
Qwen/Qwen2.5-32B-Instruct,32B,mlp,30,3,424673280,0.022197692344586056,0.022197692344586056,0.022235015407204628,0.022197691723704338,0.022197691723704338,0.017593128606677055
Qwen/Qwen2.5-32B-Instruct,32B,mlp,31,3,424673280,0.02224168802301089,0.02224168802301089,0.02226356603205204,0.02224168988565604,0.02224168988565604,0.01762719328204791
Qwen/Qwen2.5-32B-Instruct,32B,mlp,32,3,424673280,0.02246113245685895,0.02246113245685895,0.02237609773874283,0.02246113494038582,0.02246113494038582,0.01777982898056507
Qwen/Qwen2.5-32B-Instruct,32B,mlp,33,3,424673280,0.022526814912756283,0.022526814912756283,0.022483671084046364,0.022526818017164867,0.022526818017164867,0.01784258832534154
Qwen/Qwen2.5-32B-Instruct,32B,mlp,34,3,424673280,0.022613763188322384,0.022613763188322384,0.02261236123740673,0.02261376256744067,0.02261376256744067,0.01789723647137483
Qwen/Qwen2.5-32B-Instruct,32B,mlp,35,3,424673280,0.022622605164845783,0.022622605164845783,0.022623099386692047,0.02262260640660922,0.02262260640660922,0.017888449753324192
Qwen/Qwen2.5-32B-Instruct,32B,mlp,36,3,424673280,0.022648341332872707,0.022648341332872707,0.022745398804545403,0.022648341953754425,0.022648341953754425,0.017911013836661976
Qwen/Qwen2.5-32B-Instruct,32B,mlp,37,3,424673280,0.022595331072807312,0.022595331072807312,0.02270205318927765,0.022595330451925594,0.022595330451925594,0.017866413419445355
Qwen/Qwen2.5-32B-Instruct,32B,mlp,38,3,424673280,0.022612464303771656,0.022612464303771656,0.0227122213691473,0.02261246678729852,0.02261246678729852,0.017881639301776886
Qwen/Qwen2.5-32B-Instruct,32B,mlp,39,3,424673280,0.022707045078277588,0.022707045078277588,0.022755231708288193,0.02270704632004102,0.02270704632004102,0.017937452842791874
Qwen/Qwen2.5-32B-Instruct,32B,mlp,40,3,424673280,0.022770447035630543,0.022770447035630543,0.022759445011615753,0.02277044765651226,0.02277044765651226,0.01801412117977937
Qwen/Qwen2.5-32B-Instruct,32B,mlp,41,3,424673280,0.02277306094765663,0.02277306094765663,0.02277657389640808,0.022773062189420063,0.022773062189420063,0.01802548145254453
Qwen/Qwen2.5-32B-Instruct,32B,mlp,42,3,424673280,0.022750872497757275,0.022750872497757275,0.02284644916653633,0.022750873118638992,0.022750873118638992,0.017980368187030155
Qwen/Qwen2.5-32B-Instruct,32B,mlp,43,3,424673280,0.022747345889608066,0.022747345889608066,0.022953946143388748,0.02274734651048978,0.02274734651048978,0.017954105511307716
Qwen/Qwen2.5-32B-Instruct,32B,mlp,44,3,424673280,0.022937354321281116,0.022937354321281116,0.023196028545498848,0.022937355563044548,0.022937355563044548,0.018084663897752762
Qwen/Qwen2.5-32B-Instruct,32B,mlp,45,3,424673280,0.02302250824868679,0.02302250824868679,0.02329293079674244,0.02302250824868679,0.02302250824868679,0.018188582733273506
Qwen/Qwen2.5-32B-Instruct,32B,mlp,46,3,424673280,0.023111338416735332,0.023111338416735332,0.02339041605591774,0.023111337795853615,0.023111337795853615,0.018288321793079376
Qwen/Qwen2.5-32B-Instruct,32B,mlp,47,3,424673280,0.023221513256430626,0.023221513256430626,0.023468105122447014,0.023221515739957493,0.023221515739957493,0.01837753877043724
Qwen/Qwen2.5-32B-Instruct,32B,mlp,48,3,424673280,0.023300476372241974,0.023300476372241974,0.023472430184483528,0.023300477614005406,0.023300477614005406,0.01846734806895256
Qwen/Qwen2.5-32B-Instruct,32B,mlp,49,3,424673280,0.023408445840080578,0.023408445840080578,0.023580463603138924,0.023408447081844013,0.023408447081844013,0.018527843058109283
Qwen/Qwen2.5-32B-Instruct,32B,mlp,50,3,424673280,0.023474344983696938,0.023474344983696938,0.023535234853625298,0.023474345604578655,0.023474345604578655,0.018600258355339367
Qwen/Qwen2.5-32B-Instruct,32B,mlp,51,3,424673280,0.02355395071208477,0.02355395071208477,0.023543253540992737,0.023553953195611637,0.023553953195611637,0.018667150909701984
Qwen/Qwen2.5-32B-Instruct,32B,mlp,52,3,424673280,0.02362719550728798,0.02362719550728798,0.02363731525838375,0.02362719861169656,0.02362719861169656,0.018746819347143173
Qwen/Qwen2.5-32B-Instruct,32B,mlp,53,3,424673280,0.023704051971435547,0.023704051971435547,0.023701710626482964,0.023704055696725845,0.023704055696725845,0.018825455258289974
Qwen/Qwen2.5-32B-Instruct,32B,mlp,54,3,424673280,0.023767535885175068,0.023767535885175068,0.023815622553229332,0.023767538989583652,0.023767538989583652,0.01889083782831828
Qwen/Qwen2.5-32B-Instruct,32B,mlp,55,3,424673280,0.02382153831422329,0.02382153831422329,0.023929288610816002,0.02382154141863187,0.02382154141863187,0.018934731061259907
Qwen/Qwen2.5-32B-Instruct,32B,mlp,56,3,424673280,0.023842284455895424,0.023842284455895424,0.02397732436656952,0.023842287560304005,0.023842287560304005,0.01895427517592907
Qwen/Qwen2.5-32B-Instruct,32B,mlp,57,3,424673280,0.0238821879029274,0.0238821879029274,0.02404107339680195,0.023882186661163967,0.023882186661163967,0.018988657742738724
Qwen/Qwen2.5-32B-Instruct,32B,mlp,58,3,424673280,0.023923567806680996,0.023923567806680996,0.02410993166267872,0.023923568427562714,0.023923568427562714,0.01901381586988767
Qwen/Qwen2.5-32B-Instruct,32B,mlp,59,3,424673280,0.023900036389629047,0.023900036389629047,0.02414906583726406,0.023900036389629047,0.023900036389629047,0.018983646606405575
Qwen/Qwen2.5-32B-Instruct,32B,mlp,60,3,424673280,0.023869864642620087,0.023869864642620087,0.02417827397584915,0.023869864642620087,0.023869864642620087,0.018946416055162747
Qwen/Qwen2.5-32B-Instruct,32B,mlp,61,3,424673280,0.023747237399220467,0.023747237399220467,0.02397453784942627,0.02374723677833875,0.02374723677833875,0.01883242962261041
Qwen/Qwen2.5-32B-Instruct,32B,mlp,62,3,424673280,0.023511579881111782,0.023511579881111782,0.023325471207499504,0.023511579260230064,0.023511579260230064,0.018604202816883724
Qwen/Qwen2.5-32B-Instruct,32B,mlp,63,3,424673280,0.023161592582861584,0.023161592582861584,0.023310905322432518,0.023161593203743298,0.023161593203743298,0.018273620555798214
Qwen/Qwen2.5-32B-Instruct,32B,norm,,1,5120,0.34515610337257385,0.34515610337257385,0.34515610337257385,2.0941715240478516,2.0941715240478516,2.0656392574310303
Qwen/Qwen2.5-32B-Instruct,32B,norm,0,2,10240,0.0243054311722517,0.0243054311722517,0.03068421594798565,0.14953387528657913,0.14953387528657913,0.14738352596759796
Qwen/Qwen2.5-32B-Instruct,32B,norm,1,2,10240,0.18950751423835754,0.18950751423835754,0.3296133875846863,0.2173709087073803,0.2173709087073803,0.11256303638219833
Qwen/Qwen2.5-32B-Instruct,32B,norm,2,2,10240,0.18972336873412132,0.18972336873412132,0.29286444187164307,0.2722240872681141,0.2722240872681141,0.19276975467801094
Qwen/Qwen2.5-32B-Instruct,32B,norm,3,2,10240,0.15855712443590164,0.15855712443590164,0.1779106706380844,0.2782774493098259,0.2782774493098259,0.22192123159766197
Qwen/Qwen2.5-32B-Instruct,32B,norm,4,2,10240,0.12684869021177292,0.12684869021177292,0.14290696382522583,0.3030128628015518,0.3030128628015518,0.2710718661546707
Qwen/Qwen2.5-32B-Instruct,32B,norm,5,2,10240,0.14425477385520935,0.14425477385520935,0.14651378989219666,0.3893603980541229,0.3893603980541229,0.35954055190086365
Qwen/Qwen2.5-32B-Instruct,32B,norm,6,2,10240,0.1549961194396019,0.1549961194396019,0.16656649112701416,0.4505736231803894,0.4505736231803894,0.4215322434902191
Qwen/Qwen2.5-32B-Instruct,32B,norm,7,2,10240,0.13970234990119934,0.13970234990119934,0.1543094515800476,0.4782010167837143,0.4782010167837143,0.4570983946323395
Qwen/Qwen2.5-32B-Instruct,32B,norm,8,2,10240,0.12679501995444298,0.12679501995444298,0.14691601693630219,0.3816201239824295,0.3816201239824295,0.35617533326148987
Qwen/Qwen2.5-32B-Instruct,32B,norm,9,2,10240,0.0917392373085022,0.0917392373085022,0.12359499931335449,0.34842947125434875,0.34842947125434875,0.33453747630119324
Qwen/Qwen2.5-32B-Instruct,32B,norm,10,2,10240,0.0841924399137497,0.0841924399137497,0.10419958829879761,0.39828839898109436,0.39828839898109436,0.3889945447444916
Qwen/Qwen2.5-32B-Instruct,32B,norm,11,2,10240,0.09471667185425758,0.09471667185425758,0.10584628582000732,0.3609887659549713,0.3609887659549713,0.3473083972930908
Qwen/Qwen2.5-32B-Instruct,32B,norm,12,2,10240,0.1041068509221077,0.1041068509221077,0.113962821662426,0.40240025520324707,0.40240025520324707,0.38822561502456665
Qwen/Qwen2.5-32B-Instruct,32B,norm,13,2,10240,0.1162404902279377,0.1162404902279377,0.12759549915790558,0.41534149646759033,0.41534149646759033,0.39807046949863434
Qwen/Qwen2.5-32B-Instruct,32B,norm,14,2,10240,0.10900933295488358,0.10900933295488358,0.11414442956447601,0.43926578760147095,0.43926578760147095,0.4255257695913315
Qwen/Qwen2.5-32B-Instruct,32B,norm,15,2,10240,0.1298624873161316,0.1298624873161316,0.13480573892593384,0.46428534388542175,0.46428534388542175,0.44578640162944794
Qwen/Qwen2.5-32B-Instruct,32B,norm,16,2,10240,0.12665459886193275,0.12665459886193275,0.13511478900909424,0.4162433445453644,0.4162433445453644,0.3964131474494934
Qwen/Qwen2.5-32B-Instruct,32B,norm,17,2,10240,0.15424881130456924,0.15424881130456924,0.1666678488254547,0.4543008655309677,0.4543008655309677,0.42691127955913544
Qwen/Qwen2.5-32B-Instruct,32B,norm,18,2,10240,0.16082552075386047,0.16082552075386047,0.18045975267887115,0.4453921765089035,0.4453921765089035,0.41448432207107544
Qwen/Qwen2.5-32B-Instruct,32B,norm,19,2,10240,0.15990343689918518,0.15990343689918518,0.1763763129711151,0.4561855047941208,0.4561855047941208,0.42679910361766815
Qwen/Qwen2.5-32B-Instruct,32B,norm,20,2,10240,0.15808772295713425,0.15808772295713425,0.1710444688796997,0.42770612239837646,0.42770612239837646,0.396771103143692
Qwen/Qwen2.5-32B-Instruct,32B,norm,21,2,10240,0.18224290013313293,0.18224290013313293,0.2122166007757187,0.4501004219055176,0.4501004219055176,0.4100922644138336
Qwen/Qwen2.5-32B-Instruct,32B,norm,22,2,10240,0.19745956361293793,0.19745956361293793,0.24059666693210602,0.47910813987255096,0.47910813987255096,0.4347540885210037
Qwen/Qwen2.5-32B-Instruct,32B,norm,23,2,10240,0.19097929447889328,0.19097929447889328,0.22764542698860168,0.48965196311473846,0.48965196311473846,0.44984646141529083
Qwen/Qwen2.5-32B-Instruct,32B,norm,24,2,10240,0.1976095288991928,0.1976095288991928,0.23455333709716797,0.49508635699748993,0.49508635699748993,0.45279453694820404
Qwen/Qwen2.5-32B-Instruct,32B,norm,25,2,10240,0.20805568993091583,0.20805568993091583,0.2586451470851898,0.5179498791694641,0.5179498791694641,0.4730816036462784
Qwen/Qwen2.5-32B-Instruct,32B,norm,26,2,10240,0.19516731798648834,0.19516731798648834,0.2362642139196396,0.48875826597213745,0.48875826597213745,0.44672131538391113
Qwen/Qwen2.5-32B-Instruct,32B,norm,27,2,10240,0.19208016991615295,0.19208016991615295,0.23522385954856873,0.47491101920604706,0.47491101920604706,0.43231314420700073
Qwen/Qwen2.5-32B-Instruct,32B,norm,28,2,10240,0.19320619851350784,0.19320619851350784,0.2482391595840454,0.4945783019065857,0.4945783019065857,0.4528733491897583
Qwen/Qwen2.5-32B-Instruct,32B,norm,29,2,10240,0.16894949972629547,0.16894949972629547,0.201456680893898,0.5039891600608826,0.5039891600608826,0.4742046445608139
Qwen/Qwen2.5-32B-Instruct,32B,norm,30,2,10240,0.16245541721582413,0.16245541721582413,0.1921430081129074,0.5101915150880814,0.5101915150880814,0.4830838739871979
Qwen/Qwen2.5-32B-Instruct,32B,norm,31,2,10240,0.15608101338148117,0.15608101338148117,0.17812052369117737,0.5257806777954102,0.5257806777954102,0.5018230527639389
Qwen/Qwen2.5-32B-Instruct,32B,norm,32,2,10240,0.14033356308937073,0.14033356308937073,0.15156108140945435,0.49174095690250397,0.49174095690250397,0.4712705761194229
Qwen/Qwen2.5-32B-Instruct,32B,norm,33,2,10240,0.17193222045898438,0.17193222045898438,0.1805870532989502,0.5418570041656494,0.5418570041656494,0.5136904269456863
Qwen/Qwen2.5-32B-Instruct,32B,norm,34,2,10240,0.19321806728839874,0.19321806728839874,0.21522614359855652,0.5539029538631439,0.5539029538631439,0.518524557352066
Qwen/Qwen2.5-32B-Instruct,32B,norm,35,2,10240,0.19515644758939743,0.19515644758939743,0.2039441168308258,0.5703300833702087,0.5703300833702087,0.5357883274555206
Qwen/Qwen2.5-32B-Instruct,32B,norm,36,2,10240,0.21191156655550003,0.21191156655550003,0.22385048866271973,0.5714417099952698,0.5714417099952698,0.5305418968200684
Qwen/Qwen2.5-32B-Instruct,32B,norm,37,2,10240,0.25596586614847183,0.25596586614847183,0.29691118001937866,0.6111073791980743,0.6111073791980743,0.5536578595638275
Qwen/Qwen2.5-32B-Instruct,32B,norm,38,2,10240,0.2768915444612503,0.2768915444612503,0.3312528431415558,0.652608186006546,0.652608186006546,0.5896452367305756
Qwen/Qwen2.5-32B-Instruct,32B,norm,39,2,10240,0.28192608058452606,0.28192608058452606,0.3457011878490448,0.673346996307373,0.673346996307373,0.6100071668624878
Qwen/Qwen2.5-32B-Instruct,32B,norm,40,2,10240,0.2733543887734413,0.2733543887734413,0.3235943615436554,0.6649870276451111,0.6649870276451111,0.6051235795021057
Qwen/Qwen2.5-32B-Instruct,32B,norm,41,2,10240,0.27863873541355133,0.27863873541355133,0.33523064851760864,0.6903740763664246,0.6903740763664246,0.6308477222919464
Qwen/Qwen2.5-32B-Instruct,32B,norm,42,2,10240,0.2709628567099571,0.2709628567099571,0.3182682693004608,0.6614992320537567,0.6614992320537567,0.6024022102355957
Qwen/Qwen2.5-32B-Instruct,32B,norm,43,2,10240,0.27085578441619873,0.27085578441619873,0.3281922936439514,0.6649478375911713,0.6649478375911713,0.6055639386177063
Qwen/Qwen2.5-32B-Instruct,32B,norm,44,2,10240,0.2508001998066902,0.2508001998066902,0.3108944296836853,0.6668193936347961,0.6668193936347961,0.6161938011646271
Qwen/Qwen2.5-32B-Instruct,32B,norm,45,2,10240,0.2113409861922264,0.2113409861922264,0.24144718050956726,0.6638662219047546,0.6638662219047546,0.6290288269519806
Qwen/Qwen2.5-32B-Instruct,32B,norm,46,2,10240,0.19331345707178116,0.19331345707178116,0.21913060545921326,0.6622533202171326,0.6622533202171326,0.6331305205821991
Qwen/Qwen2.5-32B-Instruct,32B,norm,47,2,10240,0.17322290688753128,0.17322290688753128,0.18572856485843658,0.663818746805191,0.663818746805191,0.6407331228256226
Qwen/Qwen2.5-32B-Instruct,32B,norm,48,2,10240,0.13811805099248886,0.13811805099248886,0.15374910831451416,0.6523695290088654,0.6523695290088654,0.6374565362930298
Qwen/Qwen2.5-32B-Instruct,32B,norm,49,2,10240,0.1352999284863472,0.1352999284863472,0.1402117758989334,0.6725762784481049,0.6725762784481049,0.6588270664215088
Qwen/Qwen2.5-32B-Instruct,32B,norm,50,2,10240,0.11379488930106163,0.11379488930106163,0.13655121624469757,0.6893539726734161,0.6893539726734161,0.6796674430370331
Qwen/Qwen2.5-32B-Instruct,32B,norm,51,2,10240,0.1042223758995533,0.1042223758995533,0.1299932599067688,0.6643362045288086,0.6643362045288086,0.6559932827949524
Qwen/Qwen2.5-32B-Instruct,32B,norm,52,2,10240,0.10643000155687332,0.10643000155687332,0.12368877232074738,0.7046168148517609,0.7046168148517609,0.6964794099330902
Qwen/Qwen2.5-32B-Instruct,32B,norm,53,2,10240,0.10485987737774849,0.10485987737774849,0.12288583815097809,0.7032213807106018,0.7032213807106018,0.6953390836715698
Qwen/Qwen2.5-32B-Instruct,32B,norm,54,2,10240,0.10110659897327423,0.10110659897327423,0.12418394535779953,0.7244257032871246,0.7244257032871246,0.7172671854496002
Qwen/Qwen2.5-32B-Instruct,32B,norm,55,2,10240,0.09854050725698471,0.09854050725698471,0.11961154639720917,0.7377634644508362,0.7377634644508362,0.7311166822910309
Qwen/Qwen2.5-32B-Instruct,32B,norm,56,2,10240,0.12300045043230057,0.12300045043230057,0.12956401705741882,0.7536844909191132,0.7536844909191132,0.7431412041187286
Qwen/Qwen2.5-32B-Instruct,32B,norm,57,2,10240,0.11862649396061897,0.11862649396061897,0.12184980511665344,0.7912053465843201,0.7912053465843201,0.7820286750793457
Qwen/Qwen2.5-32B-Instruct,32B,norm,58,2,10240,0.15050796791911125,0.15050796791911125,0.1907312422990799,0.7735011577606201,0.7735011577606201,0.7552365660667419
Qwen/Qwen2.5-32B-Instruct,32B,norm,59,2,10240,0.16209367290139198,0.16209367290139198,0.22058197855949402,0.827669769525528,0.827669769525528,0.8068398833274841
Qwen/Qwen2.5-32B-Instruct,32B,norm,60,2,10240,0.15958624333143234,0.15958624333143234,0.22125372290611267,0.8662879765033722,0.8662879765033722,0.8466195464134216
Qwen/Qwen2.5-32B-Instruct,32B,norm,61,2,10240,0.19904284179210663,0.19904284179210663,0.30288755893707275,0.929516077041626,0.929516077041626,0.8965800702571869
Qwen/Qwen2.5-32B-Instruct,32B,norm,62,2,10240,0.24781805276870728,0.24781805276870728,0.36822593212127686,0.992302805185318,0.992302805185318,0.944532185792923
Qwen/Qwen2.5-32B-Instruct,32B,norm,63,2,10240,0.32962050288915634,0.32962050288915634,0.49138835072517395,1.1654205918312073,1.1654205918312073,1.089312106370926
