model,model_label,component,layer_index,tensor_count,total_numel,weighted_mean_std,mean_std,median_std,weighted_mean_rms,mean_rms,weighted_mean_abs
Qwen/Qwen2.5-3B-Instruct,3B,mlp,1,3,67633152,0.010235085772971312,0.010235085772971312,0.009468158707022667,0.0102351155752937,0.0102351155752937,0.0035669609593848386
Qwen/Qwen2.5-3B-Instruct,3B,mlp,2,3,67633152,0.012790200610955557,0.012790200610955557,0.012375032529234886,0.012790209303299585,0.012790209303299585,0.005844849937905868
Qwen/Qwen2.5-3B-Instruct,3B,mlp,3,3,67633152,0.017236937458316486,0.017236937458316486,0.01717335730791092,0.017236943046251934,0.017236943046251934,0.009488045237958431
Qwen/Qwen2.5-3B-Instruct,3B,mlp,4,3,67633152,0.018098756670951843,0.018098756670951843,0.017914267256855965,0.018098776539166767,0.018098776539166767,0.010677773195008436
Qwen/Qwen2.5-3B-Instruct,3B,mlp,5,3,67633152,0.023437331120173138,0.023437331120173138,0.02328474633395672,0.023437396933635075,0.023437396933635075,0.016420389836033184
Qwen/Qwen2.5-3B-Instruct,3B,mlp,6,3,67633152,0.025694806749622028,0.025694806749622028,0.025459639728069305,0.025694862008094788,0.025694862008094788,0.018951290597518284
Qwen/Qwen2.5-3B-Instruct,3B,mlp,7,3,67633152,0.02498827005426089,0.02498827005426089,0.024437010288238525,0.024988307307163875,0.024988307307163875,0.01848998727897803
Qwen/Qwen2.5-3B-Instruct,3B,mlp,8,3,67633152,0.026783209914962452,0.026783209914962452,0.025396032258868217,0.026783269519607227,0.026783269519607227,0.02100602351129055
Qwen/Qwen2.5-3B-Instruct,3B,mlp,9,3,67633152,0.026543858150641125,0.026543858150641125,0.024952787905931473,0.02654385877152284,0.02654385877152284,0.0206975353260835
Qwen/Qwen2.5-3B-Instruct,3B,mlp,10,3,67633152,0.026599008589982986,0.026599008589982986,0.024913912639021873,0.026599015419681866,0.026599015419681866,0.020850731680790584
Qwen/Qwen2.5-3B-Instruct,3B,mlp,11,3,67633152,0.026736562450726826,0.026736562450726826,0.025544755160808563,0.02673661398390929,0.02673661398390929,0.020968753844499588
Qwen/Qwen2.5-3B-Instruct,3B,mlp,12,3,67633152,0.026802095274130504,0.026802095274130504,0.025414712727069855,0.02680211265881856,0.02680211265881856,0.020992573350667953
Qwen/Qwen2.5-3B-Instruct,3B,mlp,13,3,67633152,0.026941822841763496,0.026941822841763496,0.026937155053019524,0.026941847677032154,0.026941847677032154,0.021236546337604523
Qwen/Qwen2.5-3B-Instruct,3B,mlp,14,3,67633152,0.026842150837183,0.026842150837183,0.026878399774432182,0.02684217318892479,0.02684217318892479,0.021122457459568977
Qwen/Qwen2.5-3B-Instruct,3B,mlp,15,3,67633152,0.026777689655621845,0.026777689655621845,0.026544885709881783,0.02677773063381513,0.02677773063381513,0.021057752892374992
Qwen/Qwen2.5-3B-Instruct,3B,mlp,16,3,67633152,0.02638792370756467,0.02638792370756467,0.026484239846467972,0.026387934883435566,0.026387934883435566,0.020698105295499165
Qwen/Qwen2.5-3B-Instruct,3B,mlp,17,3,67633152,0.02610874983171622,0.02610874983171622,0.026207691058516502,0.02610878273844719,0.02610878273844719,0.02045174005130927
Qwen/Qwen2.5-3B-Instruct,3B,mlp,18,3,67633152,0.025943995142976444,0.025943995142976444,0.026119286194443703,0.025944010665019352,0.025944010665019352,0.020246153697371483
Qwen/Qwen2.5-3B-Instruct,3B,mlp,19,3,67633152,0.025551598519086838,0.025551598519086838,0.025553621351718903,0.02555162583788236,0.02555162583788236,0.019914794092377026
Qwen/Qwen2.5-3B-Instruct,3B,mlp,20,3,67633152,0.026304979498187702,0.026304979498187702,0.026206232607364655,0.02630498136083285,0.02630498136083285,0.020419016480445862
Qwen/Qwen2.5-3B-Instruct,3B,mlp,21,3,67633152,0.026219813153147697,0.026219813153147697,0.026358870789408684,0.026219827433427174,0.026219827433427174,0.020457978670795757
Qwen/Qwen2.5-3B-Instruct,3B,mlp,22,3,67633152,0.026167908683419228,0.026167908683419228,0.026434779167175293,0.026167910546064377,0.026167910546064377,0.020467594886819523
Qwen/Qwen2.5-3B-Instruct,3B,mlp,23,3,67633152,0.025978590672214825,0.025978590672214825,0.025678280740976334,0.025978602468967438,0.025978602468967438,0.02027730830013752
Qwen/Qwen2.5-3B-Instruct,3B,mlp,24,3,67633152,0.025794862459103268,0.025794862459103268,0.025615669786930084,0.02579486307998498,0.02579486307998498,0.020171185334523518
Qwen/Qwen2.5-3B-Instruct,3B,mlp,25,3,67633152,0.02615390035013358,0.02615390035013358,0.025881776586174965,0.02615390035013358,0.02615390035013358,0.02042575863500436
Qwen/Qwen2.5-3B-Instruct,3B,mlp,26,3,67633152,0.02645799269278844,0.02645799269278844,0.02628209814429283,0.026458002006014187,0.026458002006014187,0.020620370904604595
Qwen/Qwen2.5-3B-Instruct,3B,mlp,27,3,67633152,0.02663165144622326,0.02663165144622326,0.02630203403532505,0.02663165641327699,0.02663165641327699,0.0208108884592851
Qwen/Qwen2.5-3B-Instruct,3B,mlp,28,3,67633152,0.026814563820759457,0.026814563820759457,0.0266081802546978,0.026814574375748634,0.026814574375748634,0.02102821444471677
Qwen/Qwen2.5-3B-Instruct,3B,mlp,29,3,67633152,0.026892443497975666,0.026892443497975666,0.026593828573822975,0.026892455915609997,0.026892455915609997,0.021082870662212372
Qwen/Qwen2.5-3B-Instruct,3B,mlp,30,3,67633152,0.026940227175752323,0.026940227175752323,0.026744991540908813,0.02694023462633292,0.02694023462633292,0.020998400325576465
Qwen/Qwen2.5-3B-Instruct,3B,mlp,31,3,67633152,0.027244783317049343,0.027244783317049343,0.027369411662220955,0.027244793251156807,0.027244793251156807,0.02122280498345693
Qwen/Qwen2.5-3B-Instruct,3B,mlp,32,3,67633152,0.027385106931130093,0.027385106931130093,0.027683435007929802,0.02738514853020509,0.02738514853020509,0.0215390349427859
Qwen/Qwen2.5-3B-Instruct,3B,mlp,33,3,67633152,0.027480877935886383,0.027480877935886383,0.027947701513767242,0.027480898424983025,0.027480898424983025,0.021631759280959766
Qwen/Qwen2.5-3B-Instruct,3B,mlp,34,3,67633152,0.027144142736991245,0.027144142736991245,0.027287909761071205,0.02714415080845356,0.02714415080845356,0.02148422847191493
Qwen/Qwen2.5-3B-Instruct,3B,mlp,35,3,67633152,0.026082575942079227,0.026082575942079227,0.026387549936771393,0.02608257656296094,0.02608257656296094,0.020490906511743862
Qwen/Qwen2.5-3B-Instruct,3B,norm,,1,2048,0.3884052336215973,0.3884052336215973,0.3884052336215973,3.2131922245025635,3.2131922245025635,3.1896426677703857
Qwen/Qwen2.5-3B-Instruct,3B,norm,0,2,4096,0.14463040232658386,0.14463040232658386,0.14993104338645935,0.38126927614212036,0.38126927614212036,0.3568028211593628
Qwen/Qwen2.5-3B-Instruct,3B,norm,1,2,4096,0.5852136760950089,0.5852136760950089,0.9141365885734558,0.7881935983896255,0.7881935983896255,0.5835618674755096
Qwen/Qwen2.5-3B-Instruct,3B,norm,2,2,4096,0.4271237850189209,0.4271237850189209,0.5047112703323364,0.8631117194890976,0.8631117194890976,0.78779137134552
Qwen/Qwen2.5-3B-Instruct,3B,norm,3,2,4096,0.39936941862106323,0.39936941862106323,0.43392762541770935,1.0152713656425476,1.0152713656425476,0.9650894999504089
Qwen/Qwen2.5-3B-Instruct,3B,norm,4,2,4096,0.27466318756341934,0.27466318756341934,0.34260404109954834,0.8060997128486633,0.8060997128486633,0.759357824921608
Qwen/Qwen2.5-3B-Instruct,3B,norm,5,2,4096,0.3216346204280853,0.3216346204280853,0.38601672649383545,0.828872799873352,0.828872799873352,0.745096892118454
Qwen/Qwen2.5-3B-Instruct,3B,norm,6,2,4096,0.20269965380430222,0.20269965380430222,0.22877287864685059,0.831415206193924,0.831415206193924,0.8071350157260895
Qwen/Qwen2.5-3B-Instruct,3B,norm,7,2,4096,0.22519882768392563,0.22519882768392563,0.22739936411380768,0.9218490421772003,0.9218490421772003,0.8951142132282257
Qwen/Qwen2.5-3B-Instruct,3B,norm,8,2,4096,0.2015266790986061,0.2015266790986061,0.23248107731342316,0.9199789762496948,0.9199789762496948,0.899312436580658
Qwen/Qwen2.5-3B-Instruct,3B,norm,9,2,4096,0.18310494720935822,0.18310494720935822,0.21120044589042664,0.8470980525016785,0.8470980525016785,0.8277345597743988
Qwen/Qwen2.5-3B-Instruct,3B,norm,10,2,4096,0.18505040556192398,0.18505040556192398,0.20479075610637665,0.7994778454303741,0.7994778454303741,0.7779609560966492
Qwen/Qwen2.5-3B-Instruct,3B,norm,11,2,4096,0.19355083256959915,0.19355083256959915,0.22301089763641357,0.7017968893051147,0.7017968893051147,0.6729711592197418
Qwen/Qwen2.5-3B-Instruct,3B,norm,12,2,4096,0.21496336162090302,0.21496336162090302,0.22623637318611145,0.7689543664455414,0.7689543664455414,0.7375876903533936
Qwen/Qwen2.5-3B-Instruct,3B,norm,13,2,4096,0.17015185952186584,0.17015185952186584,0.18157288432121277,0.6793967187404633,0.6793967187404633,0.6577228605747223
Qwen/Qwen2.5-3B-Instruct,3B,norm,14,2,4096,0.1903643161058426,0.1903643161058426,0.20274488627910614,0.7194967269897461,0.7194967269897461,0.6942222714424133
Qwen/Qwen2.5-3B-Instruct,3B,norm,15,2,4096,0.21865759789943695,0.21865759789943695,0.22945164144039154,0.7535150647163391,0.7535150647163391,0.7211340367794037
Qwen/Qwen2.5-3B-Instruct,3B,norm,16,2,4096,0.2596859931945801,0.2596859931945801,0.26463010907173157,0.8155617415904999,0.8155617415904999,0.7731414139270782
Qwen/Qwen2.5-3B-Instruct,3B,norm,17,2,4096,0.30606766045093536,0.30606766045093536,0.33091944456100464,0.8600999712944031,0.8600999712944031,0.803810179233551
Qwen/Qwen2.5-3B-Instruct,3B,norm,18,2,4096,0.3456657826900482,0.3456657826900482,0.38986873626708984,0.8866361379623413,0.8866361379623413,0.8163023591041565
Qwen/Qwen2.5-3B-Instruct,3B,norm,19,2,4096,0.38756996393203735,0.38756996393203735,0.44908371567726135,0.9501549303531647,0.9501549303531647,0.8672187924385071
Qwen/Qwen2.5-3B-Instruct,3B,norm,20,2,4096,0.47376854717731476,0.47376854717731476,0.6320942044258118,1.0567000210285187,1.0567000210285187,0.9420485496520996
Qwen/Qwen2.5-3B-Instruct,3B,norm,21,2,4096,0.4302489906549454,0.4302489906549454,0.5563412308692932,1.063755601644516,1.063755601644516,0.9716833233833313
Qwen/Qwen2.5-3B-Instruct,3B,norm,22,2,4096,0.35231293737888336,0.35231293737888336,0.40264418721199036,1.0025053024291992,1.0025053024291992,0.9385730028152466
Qwen/Qwen2.5-3B-Instruct,3B,norm,23,2,4096,0.3391958028078079,0.3391958028078079,0.38871750235557556,0.964588463306427,0.964588463306427,0.90279820561409
Qwen/Qwen2.5-3B-Instruct,3B,norm,24,2,4096,0.318301796913147,0.318301796913147,0.3656502366065979,0.9438797831535339,0.9438797831535339,0.8883864283561707
Qwen/Qwen2.5-3B-Instruct,3B,norm,25,2,4096,0.3182362988591194,0.3182362988591194,0.386791467666626,1.0310023725032806,1.0310023725032806,0.9805843830108643
Qwen/Qwen2.5-3B-Instruct,3B,norm,26,2,4096,0.27982837706804276,0.27982837706804276,0.3393373191356659,0.9582527875900269,0.9582527875900269,0.9159679710865021
Qwen/Qwen2.5-3B-Instruct,3B,norm,27,2,4096,0.2371264323592186,0.2371264323592186,0.2688525915145874,1.0106198489665985,1.0106198489665985,0.9824098944664001
Qwen/Qwen2.5-3B-Instruct,3B,norm,28,2,4096,0.21110143512487411,0.21110143512487411,0.22345200181007385,0.9644593298435211,0.9644593298435211,0.9410928189754486
Qwen/Qwen2.5-3B-Instruct,3B,norm,29,2,4096,0.21001607924699783,0.21001607924699783,0.22474169731140137,1.0152426362037659,1.0152426362037659,0.9932884871959686
Qwen/Qwen2.5-3B-Instruct,3B,norm,30,2,4096,0.17914853245019913,0.17914853245019913,0.18940657377243042,0.9978325366973877,0.9978325366973877,0.9815858006477356
Qwen/Qwen2.5-3B-Instruct,3B,norm,31,2,4096,0.24289024621248245,0.24289024621248245,0.35610896348953247,1.0224782228469849,1.0224782228469849,0.9838418960571289
Qwen/Qwen2.5-3B-Instruct,3B,norm,32,2,4096,0.4004845917224884,0.4004845917224884,0.6563417911529541,1.1204346418380737,1.1204346418380737,1.0043279528617859
Qwen/Qwen2.5-3B-Instruct,3B,norm,33,2,4096,0.4860241711139679,0.4860241711139679,0.8756247162818909,1.1943410634994507,1.1943410634994507,1.0062499344348907
Qwen/Qwen2.5-3B-Instruct,3B,norm,34,2,4096,0.17324146255850792,0.17324146255850792,0.25277644395828247,1.3052239418029785,1.3052239418029785,1.2909196615219116
Qwen/Qwen2.5-3B-Instruct,3B,norm,35,2,4096,0.23887338489294052,0.23887338489294052,0.2881198525428772,1.5144557356834412,1.5144557356834412,1.493492841720581
Qwen/Qwen2.5-7B-Instruct,7B,all,,3,1089998336,0.012747278071733452,0.23434508498758078,0.013641014695167542,0.012757907096681646,1.3078641028453906,0.009815724790681298
Qwen/Qwen2.5-7B-Instruct,7B,all,0,12,233057792,0.014619674867955354,2.5054169650344797,0.020798474550247192,0.014627109886654575,2.546248385372261,0.01040404779079379
Qwen/Qwen2.5-7B-Instruct,7B,all,1,12,233057792,0.013508473374202332,0.720445609651506,0.02206517942249775,0.013516089953317897,0.7614333449552456,0.008884407658138024
Qwen/Qwen2.5-7B-Instruct,7B,all,2,12,233057792,0.015056881873197037,0.3725237865777065,0.023452507331967354,0.015068479028970336,0.4351657290632526,0.010994728547175089
Qwen/Qwen2.5-7B-Instruct,7B,all,3,12,233057792,0.01692078098080262,0.5918461522863557,0.023936476558446884,0.016936536213207887,0.6768976734795918,0.013259502511568303
Qwen/Qwen2.5-7B-Instruct,7B,all,4,12,233057792,0.016803899642804904,0.26271767215803266,0.02146468125283718,0.016819431908052743,0.34696555440314114,0.013174758499415802
Qwen/Qwen2.5-7B-Instruct,7B,all,5,12,233057792,0.01677246573150654,0.269182775169611,0.019656380638480186,0.016791823739347667,0.3740267989536126,0.01318566840467891
Qwen/Qwen2.5-7B-Instruct,7B,all,6,12,233057792,0.016584329232179205,0.30126922802689177,0.021061720326542854,0.016597469313675724,0.3723488349157075,0.012983563085945109
Qwen/Qwen2.5-7B-Instruct,7B,all,7,12,233057792,0.016565738575525638,0.2378647973140081,0.018211549147963524,0.0165799031857559,0.314594024947534,0.012993087918313663
Qwen/Qwen2.5-7B-Instruct,7B,all,8,12,233057792,0.016578754506764066,0.24623263689378896,0.02013198658823967,0.016593309945507867,0.32504726395321387,0.013022716443928764
Qwen/Qwen2.5-7B-Instruct,7B,all,9,12,233057792,0.016292115664154415,0.23819326291171214,0.018483297899365425,0.016310724073149305,0.3386527205972622,0.012759982110177481
Qwen/Qwen2.5-7B-Instruct,7B,all,10,12,233057792,0.016566511923894446,0.27500939182937145,0.01998705230653286,0.016581819900610053,0.35782222434257466,0.013009248086053103
Qwen/Qwen2.5-7B-Instruct,7B,all,11,12,233057792,0.016589141897520254,0.2839738134449969,0.020687924697995186,0.01660401270447806,0.36453974115041393,0.013027335350078818
Qwen/Qwen2.5-7B-Instruct,7B,all,12,12,233057792,0.01658536851000694,0.29826499824412167,0.01980123110115528,0.016600146092252462,0.37823871049719554,0.012974680977836207
Qwen/Qwen2.5-7B-Instruct,7B,all,13,12,233057792,0.01656869763713158,0.4170351354405284,0.018901556730270386,0.016584047689893442,0.5001979998002449,0.012954882295841751
Qwen/Qwen2.5-7B-Instruct,7B,all,14,12,233057792,0.0164823716391176,0.29012079956009984,0.018682388588786125,0.01649833889894281,0.37657045386731625,0.012826621754538005
Qwen/Qwen2.5-7B-Instruct,7B,all,15,12,233057792,0.016577644173200394,0.3467241680094351,0.01956051029264927,0.016592251497629946,0.4258714188666393,0.012924773894408884
Qwen/Qwen2.5-7B-Instruct,7B,all,16,12,233057792,0.016505798275523408,0.30632425720493,0.017546910792589188,0.016522004967804503,0.39402842164660495,0.012918967859742246
Qwen/Qwen2.5-7B-Instruct,7B,all,17,12,233057792,0.016517082494856585,0.28739816524709266,0.017891908064484596,0.016534072597786546,0.3793985811062157,0.012890837294572398
Qwen/Qwen2.5-7B-Instruct,7B,all,18,12,233057792,0.016711756708331985,0.37977154382194084,0.018375473096966743,0.01672881877952382,0.47217843774706125,0.013007974703612814
Qwen/Qwen2.5-7B-Instruct,7B,all,19,12,233057792,0.016709870583127083,0.5346240326762199,0.018494801595807076,0.016730086386414194,0.6441554264165461,0.01305315634639846
Qwen/Qwen2.5-7B-Instruct,7B,all,20,12,233057792,0.016768107878975265,0.24275290609026948,0.019111795350909233,0.016790090532132717,0.3618209529668093,0.013101337799233458
Qwen/Qwen2.5-7B-Instruct,7B,all,21,12,233057792,0.016848829234716416,0.2372667482122779,0.02048315666615963,0.01687378120770976,0.3724197398405522,0.013169862710991274
Qwen/Qwen2.5-7B-Instruct,7B,all,22,12,233057792,0.016929236559495364,0.21950317725228766,0.020039379596710205,0.016956411653053022,0.36670937404657405,0.013258342458079511
Qwen/Qwen2.5-7B-Instruct,7B,all,23,12,233057792,0.017009439390551835,0.24636965291574597,0.020341038703918457,0.017037689005958978,0.39947633910924196,0.013392212813994938
Qwen/Qwen2.5-7B-Instruct,7B,all,24,12,233057792,0.017030467833896366,0.26486076957856614,0.022923290729522705,0.01706127214382423,0.43170708348043263,0.01344678508532696
Qwen/Qwen2.5-7B-Instruct,7B,all,25,12,233057792,0.017169399405445197,0.27091373441119987,0.025048431009054184,0.017200223293273666,0.4379097108418743,0.013536224823793287
Qwen/Qwen2.5-7B-Instruct,7B,all,26,12,233057792,0.017248675793106277,0.2962168382946402,0.029951801523566246,0.017276407868251256,0.44647354787836474,0.013566202559460361
Qwen/Qwen2.5-7B-Instruct,7B,all,27,12,233057792,0.01715308905200674,3.88833333652777,0.02707257680594921,0.017185619358180564,4.067244497593492,0.013346953487550021
Qwen/Qwen2.5-7B-Instruct,7B,attention,0,7,29364736,0.017648292932007707,4.276962246878871,0.027459612116217613,0.017648610929537574,4.278371105635805,0.01287624123764845
Qwen/Qwen2.5-7B-Instruct,7B,attention,1,7,29364736,0.015706350341923282,1.1593551871233754,0.02206517942249775,0.015706315577397042,1.158856882580689,0.01137298115330865
Qwen/Qwen2.5-7B-Instruct,7B,attention,2,7,29364736,0.016474979990893576,0.5636103238378253,0.023452507331967354,0.01647501560917142,0.5633076410740614,0.012510211015083093
Qwen/Qwen2.5-7B-Instruct,7B,attention,3,7,29364736,0.017280578821912577,0.9394694799557328,0.023936476558446884,0.01728050707637959,0.9389591670728156,0.013132903878394452
Qwen/Qwen2.5-7B-Instruct,7B,attention,4,7,29364736,0.01693224948491763,0.35841269764517036,0.02146468125283718,0.016932240306438362,0.3585280929026859,0.012828171494312528
Qwen/Qwen2.5-7B-Instruct,7B,attention,5,7,29364736,0.016591806704596073,0.36475578961627825,0.019656380638480186,0.016591775286874843,0.3647038910005774,0.012643965196401022
Qwen/Qwen2.5-7B-Instruct,7B,attention,6,7,29364736,0.017055173097852074,0.45083933789283037,0.021061720326542854,0.017055492833673205,0.45109132238264593,0.013022368765081742
Qwen/Qwen2.5-7B-Instruct,7B,attention,7,7,29364736,0.01718861636938929,0.3461666133786951,0.018211549147963524,0.017188757709253242,0.3463799006172589,0.013176166496749636
Qwen/Qwen2.5-7B-Instruct,7B,attention,8,7,29364736,0.016896557745722688,0.34995874895581175,0.02013198658823967,0.01689656423667713,0.3499131595183696,0.012787865712128527
Qwen/Qwen2.5-7B-Instruct,7B,attention,9,7,29364736,0.016908119268506362,0.3068716377019882,0.018274301663041115,0.016908322994917655,0.30702594774109976,0.01284983141137868
Qwen/Qwen2.5-7B-Instruct,7B,attention,10,7,29364736,0.01721790179454623,0.38700966510389534,0.01998705230653286,0.017218494439108226,0.38771001382597853,0.013114017449471225
Qwen/Qwen2.5-7B-Instruct,7B,attention,11,7,29364736,0.0170376504167553,0.3858883642990674,0.020687924697995186,0.01703806224161231,0.3863595435395837,0.012921424583997098
Qwen/Qwen2.5-7B-Instruct,7B,attention,12,7,29364736,0.01677391954550857,0.39342350472829174,0.01980123110115528,0.016773878902281585,0.3932612441214068,0.012755316760412886
Qwen/Qwen2.5-7B-Instruct,7B,attention,13,7,29364736,0.016891925829485392,0.5926993026265076,0.018901556730270386,0.01689226178574258,0.5930664419595685,0.012768669946148841
Qwen/Qwen2.5-7B-Instruct,7B,attention,14,7,29364736,0.016244364013582997,0.3643547325794186,0.018682388588786125,0.01624464411815599,0.3645725037370409,0.012101774858880301
Qwen/Qwen2.5-7B-Instruct,7B,attention,15,7,29364736,0.01675759840235661,0.4702952053131802,0.01956051029264927,0.016757735040351187,0.4704397574865392,0.01256636123849448
Qwen/Qwen2.5-7B-Instruct,7B,attention,16,7,29364736,0.016536512664914446,0.37955651538712637,0.017546910792589188,0.01653647068253676,0.3793538912598576,0.01251471451831705
Qwen/Qwen2.5-7B-Instruct,7B,attention,17,7,29364736,0.016726282694246822,0.34677366859146525,0.017891908064484596,0.0167262666528232,0.3466636259108782,0.012584318214145997
Qwen/Qwen2.5-7B-Instruct,7B,attention,18,7,29364736,0.017003060843858997,0.5117459451513631,0.018375473096966743,0.01700300907730867,0.5115921060953822,0.012718726568339856
Qwen/Qwen2.5-7B-Instruct,7B,attention,19,7,29364736,0.016808134070989664,0.8027343412062952,0.018494801595807076,0.016808083090898894,0.8026609221207244,0.012623044537547626
Qwen/Qwen2.5-7B-Instruct,7B,attention,20,7,29364736,0.016991251877957254,0.3165196856217725,0.019111795350909233,0.016991332384706855,0.3165202441492251,0.012966379014105127
Qwen/Qwen2.5-7B-Instruct,7B,attention,21,7,29364736,0.017069510168266046,0.3290906370218311,0.02048315666615963,0.01706964435847995,0.329149432081197,0.012816408825079038
Qwen/Qwen2.5-7B-Instruct,7B,attention,22,7,29364736,0.017152617854457652,0.2962676743045449,0.020039379596710205,0.017152845760668035,0.2964771139834608,0.01293444859003178
Qwen/Qwen2.5-7B-Instruct,7B,attention,23,7,29364736,0.01757425878041001,0.3343500971261944,0.020341038703918457,0.017574268232474315,0.3344219545168536,0.013351644336280395
Qwen/Qwen2.5-7B-Instruct,7B,attention,24,7,29364736,0.01743021030246275,0.3763570471533707,0.022923290729522705,0.01743019410352637,0.37623552858297316,0.013393070571051935
Qwen/Qwen2.5-7B-Instruct,7B,attention,25,7,29364736,0.01770749536208773,0.3619655974741493,0.025048431009054184,0.017707552080709135,0.36199907931898323,0.013568901955720768
Qwen/Qwen2.5-7B-Instruct,7B,attention,26,7,29364736,0.017890401302384902,0.3502836984449199,0.029951801523566246,0.01789039454667913,0.35026369988918304,0.013531520559482499
Qwen/Qwen2.5-7B-Instruct,7B,attention,27,7,29364736,0.018692605620538143,6.436313989040043,0.02707257680594921,0.018693336066090943,6.441674829593727,0.01333036440168265
Qwen/Qwen2.5-7B-Instruct,7B,embedding,,1,544997376,0.013641014695167542,0.013641014695167542,0.013641014695167542,0.01364101655781269,0.01364101655781269,0.010530269704759121
Qwen/Qwen2.5-7B-Instruct,7B,lm_head,,1,544997376,0.011849169619381428,0.011849169619381428,0.011849169619381428,0.01184924691915512,0.01184924691915512,0.00907599925994873
Qwen/Qwen2.5-7B-Instruct,7B,mlp,0,3,203685888,0.014182090138395628,0.014182090138395628,0.013986777514219284,0.01418210348735253,0.01418210348735253,0.010038217840095362
Qwen/Qwen2.5-7B-Instruct,7B,mlp,1,3,203685888,0.01318346057087183,0.01318346057087183,0.012314575724303722,0.013183464606602987,0.013183464606602987,0.008510914320747057
Qwen/Qwen2.5-7B-Instruct,7B,mlp,2,3,203685888,0.014844514740010103,0.014844514740010103,0.014024804346263409,0.01484451505045096,0.01484451505045096,0.010756470263004303
Qwen/Qwen2.5-7B-Instruct,7B,mlp,3,3,203685888,0.016861142590641975,0.016861142590641975,0.016048597171902657,0.0168611587335666,0.0168611587335666,0.013253135606646538
Qwen/Qwen2.5-7B-Instruct,7B,mlp,4,3,203685888,0.0167755459745725,0.0167755459745725,0.01571636274456978,0.016775544732809067,0.016775544732809067,0.013199473110338053
Qwen/Qwen2.5-7B-Instruct,7B,mlp,5,3,203685888,0.016788076609373093,0.016788076609373093,0.016242338344454765,0.016788086543480556,0.016788086543480556,0.013233132349948088
Qwen/Qwen2.5-7B-Instruct,7B,mlp,6,3,203685888,0.016509821638464928,0.016509821638464928,0.015723789110779762,0.01650983312477668,0.01650983312477668,0.01295766762147347
Qwen/Qwen2.5-7B-Instruct,7B,mlp,7,3,203685888,0.016469805190960567,0.016469805190960567,0.016148827970027924,0.016469816987713177,0.016469816987713177,0.012945390306413174
Qwen/Qwen2.5-7B-Instruct,7B,mlp,8,3,203685888,0.016525506352384884,0.016525506352384884,0.01644938811659813,0.01652551256120205,0.01652551256120205,0.013033841426173845
Qwen/Qwen2.5-7B-Instruct,7B,mlp,9,3,203685888,0.016192239709198475,0.016192239709198475,0.015147505328059196,0.016192309247950714,0.016192309247950714,0.012716837227344513
Qwen/Qwen2.5-7B-Instruct,7B,mlp,10,3,203685888,0.01646365535755952,0.01646365535755952,0.016146939247846603,0.016463685780763626,0.016463685780763626,0.012969447610278925
Qwen/Qwen2.5-7B-Instruct,7B,mlp,11,3,203685888,0.016513506571451824,0.016513506571451824,0.01642773300409317,0.016513509054978687,0.016513509054978687,0.013017088174819946
Qwen/Qwen2.5-7B-Instruct,7B,mlp,12,3,203685888,0.016545122489333153,0.016545122489333153,0.016555191949009895,0.016545130560795467,0.016545130560795467,0.012979580089449883
Qwen/Qwen2.5-7B-Instruct,7B,mlp,13,3,203685888,0.01650849978129069,0.01650849978129069,0.016413312405347824,0.016508500402172405,0.016508500402172405,0.012953972133497397
Qwen/Qwen2.5-7B-Instruct,7B,mlp,14,3,203685888,0.01650175452232361,0.01650175452232361,0.01653899811208248,0.016501757005850475,0.016501757005850475,0.012901764983932177
Qwen/Qwen2.5-7B-Instruct,7B,mlp,15,3,203685888,0.016537873074412346,0.016537873074412346,0.016484374180436134,0.016537873074412346,0.016537873074412346,0.012949468257526556
Qwen/Qwen2.5-7B-Instruct,7B,mlp,16,3,203685888,0.016484891374905903,0.016484891374905903,0.01638348400592804,0.016484897583723068,0.016484897583723068,0.012946588918566704
Qwen/Qwen2.5-7B-Instruct,7B,mlp,17,3,203685888,0.016470401858290035,0.016470401858290035,0.016406463459134102,0.01647040496269862,0.01647040496269862,0.012903326811889807
Qwen/Qwen2.5-7B-Instruct,7B,mlp,18,3,203685888,0.016654071087638538,0.016654071087638538,0.016723887994885445,0.01665407046675682,0.01665407046675682,0.013018451010187468
Qwen/Qwen2.5-7B-Instruct,7B,mlp,19,3,203685888,0.016683160637815792,0.016683160637815792,0.01663105934858322,0.01668316250046094,0.01668316250046094,0.01308188121765852
Qwen/Qwen2.5-7B-Instruct,7B,mlp,20,3,203685888,0.016725139692425728,0.016725139692425728,0.016734225675463676,0.016725139692425728,0.016725139692425728,0.01308661668250958
Qwen/Qwen2.5-7B-Instruct,7B,mlp,21,3,203685888,0.016808930163582165,0.016808930163582165,0.016728684306144714,0.016808930784463882,0.016808930784463882,0.013185120187699795
Qwen/Qwen2.5-7B-Instruct,7B,mlp,22,3,203685888,0.016888663172721863,0.016888663172721863,0.01685674488544464,0.01688866751889388,0.01688866751889388,0.013266534234086672
Qwen/Qwen2.5-7B-Instruct,7B,mlp,23,3,203685888,0.016918664177258808,0.016918664177258808,0.016840368509292603,0.016918666660785675,0.016918666660785675,0.013357585606475672
Qwen/Qwen2.5-7B-Instruct,7B,mlp,24,3,203685888,0.01696476402382056,0.01696476402382056,0.01710810884833336,0.016964768369992573,0.016964768369992573,0.013412003094951311
