model,model_label,tensor_name,checkpoint_file,layer_index,component,subcomponent,numel,mean,std,rms,abs_mean
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.embed_tokens.weight,,,embedding,embed_tokens,233373696,-4.026186798000708e-05,0.026089778169989586,0.026089809834957123,0.020518247038125992
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.q_proj.weight,,0,attention,q_proj,2359296,5.480993786477484e-05,0.048558756709098816,0.048558782786130905,0.03314100578427315
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.q_proj.bias,,0,attention,q_proj,1536,0.05683324486017227,2.624666213989258,2.624427318572998,1.1003520488739014
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.k_proj.weight,,0,attention,k_proj,393216,-3.1358176784124225e-05,0.055824629962444305,0.05582456290721893,0.0427512601017952
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.k_proj.bias,,0,attention,k_proj,256,5.038457870483398,68.87092590332031,68.92070007324219,24.917383193969727
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.v_proj.weight,,0,attention,v_proj,393216,9.346987644676119e-05,0.0187312550842762,0.018731463700532913,0.014575495384633541
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.v_proj.bias,,0,attention,v_proj,256,0.010746772401034832,0.22704057395458221,0.22685138881206512,0.05442424491047859
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.self_attn.o_proj.weight,,0,attention,o_proj,2359296,2.2631424144492485e-05,0.02291472814977169,0.022914733737707138,0.017159879207611084
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.mlp.gate_proj.weight,,0,mlp,gate_proj,13762560,-3.969159661210142e-05,0.030752383172512054,0.030752407386898994,0.024050457403063774
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.mlp.up_proj.weight,,0,mlp,up_proj,13762560,8.795948815532029e-06,0.025541936978697777,0.025541936978697777,0.020144831389188766
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.mlp.down_proj.weight,,0,mlp,down_proj,13762560,-7.475312486349139e-06,0.02677125297486782,0.02677125297486782,0.021174512803554535
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.input_layernorm.weight,,0,norm,input_layernorm,1536,0.38537025451660156,0.25658947229385376,0.46293145418167114,0.38567036390304565
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.0.post_attention_layernorm.weight,,0,norm,post_attention_layernorm,1536,0.4721333980560303,0.11295833438634872,0.48544949293136597,0.47213611006736755
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.q_proj.weight,,1,attention,q_proj,2359296,-1.44637569974293e-05,0.03324266895651817,0.033242661505937576,0.025247342884540558
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.q_proj.bias,,1,attention,q_proj,1536,0.036780137568712234,0.91623455286026,0.9166744351387024,0.4772902727127075
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.k_proj.weight,,1,attention,k_proj,393216,-4.590436219586991e-05,0.04433577507734299,0.0443357452750206,0.03333563730120659
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.k_proj.bias,,1,attention,k_proj,256,0.7559828758239746,9.690153121948242,9.70071029663086,2.9438748359680176
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.v_proj.weight,,1,attention,v_proj,393216,-3.192307485733181e-05,0.020116522908210754,0.020116522908210754,0.01572180911898613
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.v_proj.bias,,1,attention,v_proj,256,-0.009989619255065918,0.20683693885803223,0.20667411386966705,0.05194559693336487
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.self_attn.o_proj.weight,,1,attention,o_proj,2359296,-2.4100096197798848e-05,0.023437079042196274,0.02343708835542202,0.018188996240496635
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.mlp.gate_proj.weight,,1,mlp,gate_proj,13762560,-0.0001241502759512514,0.03222371265292168,0.03222395107150078,0.025513727217912674
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.mlp.up_proj.weight,,1,mlp,up_proj,13762560,1.4750104355698568e-06,0.028807859867811203,0.028807859867811203,0.02245083823800087
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.mlp.down_proj.weight,,1,mlp,down_proj,13762560,-9.501027307123877e-06,0.027806377038359642,0.027806377038359642,0.021781645715236664
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.input_layernorm.weight,,1,norm,input_layernorm,1536,0.3029191792011261,0.2672272026538849,0.40388602018356323,0.3747672438621521
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.1.post_attention_layernorm.weight,,1,norm,post_attention_layernorm,1536,1.3409688472747803,0.3056068420410156,1.375329613685608,1.3409688472747803
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.q_proj.weight,,2,attention,q_proj,2359296,1.1551185707503464e-05,0.03073633275926113,0.030736325308680534,0.022735226899385452
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.q_proj.bias,,2,attention,q_proj,1536,-0.06885798275470734,1.2474398612976074,1.2489334344863892,0.6140537858009338
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.k_proj.weight,,2,attention,k_proj,393216,-8.95739285624586e-05,0.03672713041305542,0.036727190017700195,0.027690324932336807
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.k_proj.bias,,2,attention,k_proj,256,0.09256291389465332,2.0695791244506836,2.067605972290039,0.8738265037536621
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.v_proj.weight,,2,attention,v_proj,393216,2.4543831386836246e-05,0.02310751937329769,0.02310750260949135,0.018049851059913635
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.v_proj.bias,,2,attention,v_proj,256,0.007447056472301483,0.12141233682632446,0.12140359729528427,0.09261052310466766
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.self_attn.o_proj.weight,,2,attention,o_proj,2359296,-7.088269285304705e-06,0.025357259437441826,0.025357253849506378,0.01959376223385334
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.mlp.gate_proj.weight,,2,mlp,gate_proj,13762560,-0.00015123387856874615,0.03336530551314354,0.0333656445145607,0.02639573998749256
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.mlp.up_proj.weight,,2,mlp,up_proj,13762560,-5.416631211119238e-06,0.02676301635801792,0.02676301635801792,0.020921122282743454
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.mlp.down_proj.weight,,2,mlp,down_proj,13762560,-3.2946429655567044e-06,0.026648951694369316,0.026648953557014465,0.020887549966573715
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.input_layernorm.weight,,2,norm,input_layernorm,1536,0.6388565301895142,0.224501371383667,0.6771304607391357,0.6500833034515381
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.2.post_attention_layernorm.weight,,2,norm,post_attention_layernorm,1536,1.1150586605072021,0.22395791113376617,1.1373127698898315,1.1150591373443604
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.q_proj.weight,,3,attention,q_proj,2359296,-1.210659775097156e-05,0.03140348196029663,0.03140347823500633,0.02389814332127571
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.q_proj.bias,,3,attention,q_proj,1536,0.13344237208366394,1.4244576692581177,1.4302327632904053,0.7688011527061462
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.k_proj.weight,,3,attention,k_proj,393216,1.7159254639409482e-05,0.035381946712732315,0.03538190573453903,0.027181077748537064
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.k_proj.bias,,3,attention,k_proj,256,-0.00289037823677063,0.8895704746246338,0.8878360390663147,0.5218708515167236
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.v_proj.weight,,3,attention,v_proj,393216,-2.0777550162165426e-05,0.026108624413609505,0.026108602061867714,0.020326588302850723
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.v_proj.bias,,3,attention,v_proj,256,-0.00482630729675293,0.09223849326372147,0.09218459576368332,0.06584548950195312
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.self_attn.o_proj.weight,,3,attention,o_proj,2359296,-2.413931952105486e-06,0.02569195069372654,0.025691945105791092,0.019884206354618073
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.mlp.gate_proj.weight,,3,mlp,gate_proj,13762560,-0.00012958282604813576,0.034600187093019485,0.034600429236888885,0.02719184197485447
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.mlp.up_proj.weight,,3,mlp,up_proj,13762560,1.0537803063925821e-05,0.02582673728466034,0.02582673914730549,0.020315807312726974
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.mlp.down_proj.weight,,3,mlp,down_proj,13762560,-1.937252363859443e-06,0.025519032031297684,0.025519028306007385,0.020017379894852638
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.input_layernorm.weight,,3,norm,input_layernorm,1536,0.588050365447998,0.19044142961502075,0.6180999875068665,0.59144127368927
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.3.post_attention_layernorm.weight,,3,norm,post_attention_layernorm,1536,0.9343621134757996,0.19322331249713898,0.9541193246841431,0.9343621134757996
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.q_proj.weight,,4,attention,q_proj,2359296,2.0338742615422234e-05,0.030566658824682236,0.030566660687327385,0.02298734337091446
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.q_proj.bias,,4,attention,q_proj,1536,0.018744399771094322,1.5601398944854736,1.5597447156906128,0.7547077536582947
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.k_proj.weight,,4,attention,k_proj,393216,4.8725509259384125e-05,0.03325710445642471,0.033257097005844116,0.025611069053411484
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.k_proj.bias,,4,attention,k_proj,256,0.04178190231323242,0.6575642228126526,0.65760737657547,0.36673474311828613
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.v_proj.weight,,4,attention,v_proj,393216,1.1577336408663541e-05,0.027442391961812973,0.027442360296845436,0.02155531570315361
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.v_proj.bias,,4,attention,v_proj,256,0.0030995048582553864,0.07315311580896378,0.07307586073875427,0.034350331872701645
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.self_attn.o_proj.weight,,4,attention,o_proj,2359296,-1.8593063089156203e-07,0.026148013770580292,0.026148006319999695,0.02024179697036743
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.mlp.gate_proj.weight,,4,mlp,gate_proj,13762560,-0.00013668315659742802,0.032867755740880966,0.03286803886294365,0.02567587047815323
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.mlp.up_proj.weight,,4,mlp,up_proj,13762560,8.935376172303222e-06,0.026147939264774323,0.026147941127419472,0.020591868087649345
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.mlp.down_proj.weight,,4,mlp,down_proj,13762560,1.2656783837883268e-05,0.02591255120933056,0.025912553071975708,0.02031046710908413
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.input_layernorm.weight,,4,norm,input_layernorm,1536,0.6793131828308105,0.1922430843114853,0.705974280834198,0.6824612617492676
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.4.post_attention_layernorm.weight,,4,norm,post_attention_layernorm,1536,0.814084529876709,0.15793144702911377,0.8292524814605713,0.814084529876709
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.q_proj.weight,,5,attention,q_proj,2359296,6.277556622080738e-06,0.02884291671216488,0.02884291112422943,0.02138386107981205
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.q_proj.bias,,5,attention,q_proj,1536,-0.08720813691616058,1.9604084491729736,1.9617094993591309,0.8826570510864258
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.k_proj.weight,,5,attention,k_proj,393216,-4.2769283027155325e-05,0.030307922512292862,0.030307915061712265,0.02217058651149273
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.k_proj.bias,,5,attention,k_proj,256,0.010213501751422882,0.543536901473999,0.5425703525543213,0.284246563911438
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.v_proj.weight,,5,attention,v_proj,393216,-2.461832536937436e-06,0.030197057873010635,0.0301970187574625,0.022842325270175934
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.v_proj.bias,,5,attention,v_proj,256,0.003827091306447983,0.11721192300319672,0.1170453429222107,0.03764083608984947
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.self_attn.o_proj.weight,,5,attention,o_proj,2359296,3.214922372762885e-08,0.027443163096904755,0.027443155646324158,0.02062038891017437
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.mlp.gate_proj.weight,,5,mlp,gate_proj,13762560,-1.0904424925683998e-05,0.03318559750914574,0.03318559750914574,0.026160454377532005
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.mlp.up_proj.weight,,5,mlp,up_proj,13762560,4.8804781727085356e-06,0.02653234824538231,0.026532351970672607,0.020845523104071617
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.mlp.down_proj.weight,,5,mlp,down_proj,13762560,6.97012546879705e-06,0.02571818046271801,0.02571818046271801,0.020077114924788475
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.input_layernorm.weight,,5,norm,input_layernorm,1536,0.6603826880455017,0.21821828186511993,0.6954807639122009,0.6603826880455017
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.5.post_attention_layernorm.weight,,5,norm,post_attention_layernorm,1536,1.1895039081573486,0.2899661958217621,1.2243140935897827,1.1895041465759277
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.q_proj.weight,,6,attention,q_proj,2359296,1.6082072761491872e-05,0.030368993058800697,0.030368993058800697,0.021632159128785133
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.q_proj.bias,,6,attention,q_proj,1536,0.11887840926647186,1.8714241981506348,1.8745880126953125,0.9584743976593018
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.k_proj.weight,,6,attention,k_proj,393216,2.004449015657883e-05,0.033298421651124954,0.03329838812351227,0.02506493777036667
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.k_proj.bias,,6,attention,k_proj,256,-0.018381595611572266,0.5806465148925781,0.5798028111457825,0.3369910717010498
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.v_proj.weight,,6,attention,v_proj,393216,6.110320100560784e-05,0.02652631513774395,0.026526354253292084,0.020206987857818604
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.v_proj.bias,,6,attention,v_proj,256,0.010047048330307007,0.10549081116914749,0.10576286911964417,0.05257686972618103
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.self_attn.o_proj.weight,,6,attention,o_proj,2359296,-3.722186647792114e-06,0.023968162015080452,0.023968158289790154,0.018251141533255577
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.mlp.gate_proj.weight,,6,mlp,gate_proj,13762560,-6.049516741768457e-05,0.03038262017071247,0.030382679775357246,0.023873094469308853
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.mlp.up_proj.weight,,6,mlp,up_proj,13762560,-4.847861418966204e-07,0.02777174673974514,0.02777174673974514,0.021914580836892128
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.mlp.down_proj.weight,,6,mlp,down_proj,13762560,2.821920816131751e-06,0.027254778891801834,0.027254778891801834,0.021401841193437576
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.input_layernorm.weight,,6,norm,input_layernorm,1536,0.6381301879882812,0.209694504737854,0.6716794371604919,0.6382128000259399
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.6.post_attention_layernorm.weight,,6,norm,post_attention_layernorm,1536,0.7603682279586792,0.17470085620880127,0.7801668643951416,0.7603685855865479
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.q_proj.weight,,7,attention,q_proj,2359296,-2.3819016860215925e-05,0.02952726185321808,0.029527263715863228,0.021981051191687584
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.q_proj.bias,,7,attention,q_proj,1536,-0.09341351687908173,1.2704663276672363,1.273483395576477,0.6399174928665161
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.k_proj.weight,,7,attention,k_proj,393216,2.6583526050671935e-05,0.031823739409446716,0.03182370960712433,0.02420080080628395
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.k_proj.bias,,7,attention,k_proj,256,0.3971887230873108,3.045631170272827,3.065516948699951,1.0269935131072998
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.v_proj.weight,,7,attention,v_proj,393216,4.862554305873346e-06,0.027660930529236794,0.027660895138978958,0.021349117159843445
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.v_proj.bias,,7,attention,v_proj,256,0.011232011020183563,0.12002195417881012,0.12031275779008865,0.0946427658200264
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.self_attn.o_proj.weight,,7,attention,o_proj,2359296,1.962232317964663e-06,0.025809692218899727,0.02580968849360943,0.01970512606203556
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.mlp.gate_proj.weight,,7,mlp,gate_proj,13762560,-7.450616976711899e-05,0.02950991503894329,0.029510008171200752,0.02316000871360302
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.mlp.up_proj.weight,,7,mlp,up_proj,13762560,-7.67906203691382e-06,0.028365155681967735,0.028365153819322586,0.02230100706219673
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.mlp.down_proj.weight,,7,mlp,down_proj,13762560,1.6633228483442508e-07,0.027802564203739166,0.027802564203739166,0.021706659346818924
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.input_layernorm.weight,,7,norm,input_layernorm,1536,0.6240517497062683,0.24860425293445587,0.6717174649238586,0.6240949630737305
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.7.post_attention_layernorm.weight,,7,norm,post_attention_layernorm,1536,0.7594413757324219,0.18915601074695587,0.7826288938522339,0.7594417333602905
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.q_proj.weight,,8,attention,q_proj,2359296,2.378562385274563e-05,0.030212052166461945,0.030212055891752243,0.02170824073255062
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.q_proj.bias,,8,attention,q_proj,1536,0.06897184997797012,1.5986082553863525,1.599575400352478,0.699241042137146
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.k_proj.weight,,8,attention,k_proj,393216,9.002942533697933e-05,0.03145027160644531,0.031450364738702774,0.023642078042030334
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.k_proj.bias,,8,attention,k_proj,256,-0.023806631565093994,0.6244655847549438,0.6236991882324219,0.38323336839675903
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.v_proj.weight,,8,attention,v_proj,393216,4.945580076309852e-05,0.026162533089518547,0.02616254612803459,0.020366253331303596
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.v_proj.bias,,8,attention,v_proj,256,0.000906728208065033,0.04916493967175484,0.049077194184064865,0.028261639177799225
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.self_attn.o_proj.weight,,8,attention,o_proj,2359296,5.406985110312235e-06,0.025499947369098663,0.025499941781163216,0.01956276223063469
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.mlp.gate_proj.weight,,8,mlp,gate_proj,13762560,-7.927583646960557e-05,0.02936444990336895,0.029364556074142456,0.023070847615599632
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.mlp.up_proj.weight,,8,mlp,up_proj,13762560,4.464171979634557e-06,0.028006909415125847,0.028006909415125847,0.02206338569521904
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.mlp.down_proj.weight,,8,mlp,down_proj,13762560,-1.9928336314478656e-06,0.027301451191306114,0.027301451191306114,0.021373165771365166
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.input_layernorm.weight,,8,norm,input_layernorm,1536,0.7999778985977173,0.23813411593437195,0.8346469402313232,0.8001460433006287
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.8.post_attention_layernorm.weight,,8,norm,post_attention_layernorm,1536,0.7941710352897644,0.22632843255996704,0.8257716298103333,0.7941710352897644
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.q_proj.weight,,9,attention,q_proj,2359296,3.84209624826326e-06,0.03035164624452591,0.03035164065659046,0.02260420098900795
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.q_proj.bias,,9,attention,q_proj,1536,0.048572830855846405,1.8200491666793823,1.8201050758361816,0.652664840221405
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.k_proj.weight,,9,attention,k_proj,393216,7.269841444212943e-05,0.032705631107091904,0.03270566835999489,0.024580447003245354
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.k_proj.bias,,9,attention,k_proj,256,-0.03954468294978142,0.6815099716186523,0.6813262104988098,0.3467756509780884
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.v_proj.weight,,9,attention,v_proj,393216,-2.1636680685332976e-05,0.025962786749005318,0.025962762534618378,0.020261870697140694
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.v_proj.bias,,9,attention,v_proj,256,-0.0015200581401586533,0.04467142000794411,0.04460998624563217,0.02848881669342518
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.self_attn.o_proj.weight,,9,attention,o_proj,2359296,4.89518788526766e-06,0.0254006739705801,0.025400670245289803,0.019397003576159477
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.mlp.gate_proj.weight,,9,mlp,gate_proj,13762560,-5.502938438439742e-05,0.028592141345143318,0.028592195361852646,0.02247144654393196
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.mlp.up_proj.weight,,9,mlp,up_proj,13762560,-2.899453647842165e-06,0.028042159974575043,0.028042158111929893,0.02209385484457016
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.mlp.down_proj.weight,,9,mlp,down_proj,13762560,-7.919971722003538e-06,0.027409285306930542,0.027409285306930542,0.021370306611061096
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.input_layernorm.weight,,9,norm,input_layernorm,1536,0.8136647939682007,0.2750663161277771,0.8588728308677673,0.8137903213500977
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.9.post_attention_layernorm.weight,,9,norm,post_attention_layernorm,1536,0.79893559217453,0.2513204514980316,0.8375075459480286,0.7989357709884644
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.q_proj.weight,,10,attention,q_proj,2359296,1.6252626664936543e-05,0.02902502566576004,0.02902502380311489,0.021726194769144058
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.q_proj.bias,,10,attention,q_proj,1536,0.12229491770267487,1.564185380935669,1.568451166152954,0.5777000784873962
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.k_proj.weight,,10,attention,k_proj,393216,-9.448618584428914e-06,0.02958984673023224,0.029589809477329254,0.021945174783468246
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.k_proj.bias,,10,attention,k_proj,256,-0.019360676407814026,0.6537083983421326,0.6527175307273865,0.33159875869750977
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.v_proj.weight,,10,attention,v_proj,393216,-4.413256533553067e-07,0.027731824666261673,0.027731791138648987,0.021329734474420547
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.v_proj.bias,,10,attention,v_proj,256,-0.0024413764476776123,0.05772515758872032,0.05766401067376137,0.026697203516960144
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.self_attn.o_proj.weight,,10,attention,o_proj,2359296,-1.683155460341368e-05,0.026967084035277367,0.026967082172632217,0.020476581528782845
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.mlp.gate_proj.weight,,10,mlp,gate_proj,13762560,-1.9235643776482902e-05,0.028883151710033417,0.028883157297968864,0.02254248596727848
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.mlp.up_proj.weight,,10,mlp,up_proj,13762560,-9.377664355270099e-06,0.02802322991192341,0.028023231774568558,0.02201826497912407
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.mlp.down_proj.weight,,10,mlp,down_proj,13762560,2.9929310585430358e-06,0.026986118406057358,0.026986118406057358,0.020953098312020302
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.input_layernorm.weight,,10,norm,input_layernorm,1536,0.9222519397735596,0.36127355694770813,0.9904454946517944,0.922468900680542
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.10.post_attention_layernorm.weight,,10,norm,post_attention_layernorm,1536,0.8010540008544922,0.27326372265815735,0.8463521599769592,0.8010540008544922
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.11.self_attn.q_proj.weight,,11,attention,q_proj,2359296,-7.482538535441563e-07,0.02920527756214142,0.02920527011156082,0.021492188796401024
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.11.self_attn.q_proj.bias,,11,attention,q_proj,1536,-0.14559714496135712,1.6512138843536377,1.6570849418640137,0.6092698574066162
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.11.self_attn.k_proj.weight,,11,attention,k_proj,393216,-5.7807363191386685e-05,0.031161613762378693,0.031161628663539886,0.023517422378063202
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.11.self_attn.k_proj.bias,,11,attention,k_proj,256,0.029231125488877296,0.6298625469207764,0.6293103694915771,0.32575875520706177
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.11.self_attn.v_proj.weight,,11,attention,v_proj,393216,9.262241292162798e-06,0.026042429730296135,0.026042398065328598,0.0202220119535923
Qwen/Qwen2.5-1.5B-Instruct,1.5B,model.layers.11.self_attn.v_proj.bias,,11,attention,v_proj,256,-0.013357535004615784,0.12389276921749115,0.12436994165182114,0.053285494446754456
